open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1645142400000,2891.88,2943.97,2750.0,2779.48,502977.4069,1645228799999,1428246802.953186,742459,249635.4651,708728873.886389,0
1645228800000,2779.3,2830.96,2694.45,2763.63,293838.0025,1645315199999,812399991.5545299,474447,141892.3022,392252672.874323,0
1645315200000,2763.63,2764.64,2576.0,2621.99,386384.904,1645401599999,1023095361.8577241,615990,179982.3854,476410884.46124005,0
1645401600000,2621.99,2759.51,2558.0,2568.02,761838.9858,1645487999999,2030019705.1472368,1116485,375450.9358,1001341576.7580869,0
1645488000000,2568.03,2665.74,2500.0,2636.29,692639.4942,1645574399999,1787436157.608267,1047915,350929.3036,905871370.400486,0
1645574400000,2636.28,2753.55,2575.83,2579.71,504470.1412,1645660799999,1347740672.0853438,839481,248657.1745,664765649.80641,0
1645660800000,2579.7,2740.0,2300.0,2596.2,1395732.7753,1645747199999,3417715584.187025,1774038,707050.4189,1732942191.413947,0
1645747200000,2596.26,2834.97,2571.72,2768.49,679394.1762,1645833599999,1818778014.6036112,1102014,360732.9676,966041209.4096967,0
1645833600000,2768.05,2878.0,2727.5,2779.47,418485.2529,1645919999999,1169315477.8095,781683,216251.6942,604354686.841964,0
1645920000000,2779.47,2836.33,2557.98,2616.79,650198.7785,1646006399999,1757950720.803781,1149184,318022.3875,860366198.543408,0
1646006400000,2616.79,2951.6,2568.62,2920.95,733794.4488,1646092799999,2004492152.8382738,1203874,382192.1865,1045287838.386042,0
1646092800000,2920.83,3037.94,2854.09,2976.33,673901.6976,1646179199999,1983738648.0916274,1237486,336703.7636,991272629.435511,0
1646179200000,2976.33,3043.91,2914.21,2947.3,614623.7461,1646265599999,1828572588.4612558,1050193,307323.4319,914601548.8100619,0
1646265600000,2947.31,2970.97,2785.0,2833.99,446192.2353,1646351999999,1282099960.458349,770738,215583.3099,619536616.1224071,0
1646352000000,2834.0,2836.17,2573.0,2622.1,556178.7588,1646438399999,1499282207.482794,934846,272794.9911,735559329.811336,0
1646438400000,2622.11,2685.12,2589.38,2665.15,268730.3036,1646524799999,709708518.862464,531829,132344.5447,349622255.232099,0
1646524800000,2665.16,2676.29,2535.0,2551.29,336487.9099,1646611199999,881200532.285509,528787,158089.6763,414180880.6756671,0
1646611200000,2551.3,2649.0,2445.0,2491.12,620171.6787,1646697599999,1575658962.135642,870430,311464.4996,791626717.8950831,0
1646697600000,2491.12,2624.0,2480.15,2575.97,561659.7421,1646783999999,1438848034.008704,812094,282902.6371,724775308.2067491,0
1646784000000,2575.98,2775.85,2567.7,2726.98,562771.7403,1646870399999,1524779168.022153,840331,296746.7595,803535349.9678049,0
1646870400000,2726.98,2733.25,2550.27,2606.7,559029.9377,1646956799999,1460470256.475736,740676,264792.3285,691745592.300447,0
1646956800000,2606.69,2676.78,2522.57,2556.86,494583.6568,1647043199999,1281060913.835518,684407,248108.1042,642646386.107198,0
1647043200000,2556.86,2616.79,2553.39,2568.8,219236.5711,1647129599999,567134036.896676,327122,114440.8384,296103645.660044,0
1647129600000,2568.8,2603.32,2493.0,2515.65,316942.1601,1647215999999,811775081.5579939,444352,148692.8964,381067370.582154,0
1647216000000,2515.66,2609.6,2498.67,2589.41,386630.1912,1647302399999,991479973.091494,609122,201825.4663,517653965.184892,0
1647302400000,2589.42,2669.0,2507.0,2617.73,461202.3014,1647388799999,1189436494.535537,686797,235635.1425,608109166.5116688,0
1647388800000,2617.74,2788.0,2603.38,2773.81,666224.7217,1647475199999,1792497068.3613102,1055171,338488.8388,911512672.569373,0
1647475200000,2773.8,2836.0,2746.42,2811.92,379312.541,1647561599999,1058301299.0337571,597885,192019.3212,535967207.3513351,0
1647561600000,2811.91,2984.0,2765.59,2938.92,556535.7966,1647647999999,1590887965.76135,794774,295262.3263,844515701.6272991,0
1647648000000,2938.84,2987.7,2890.86,2950.84,325971.5398,1647734399999,961244629.5111179,556406,167607.0765,494412072.827475,0
1647734400000,2950.85,2964.17,2817.21,2861.38,377608.8214,1647820799999,1089196046.052685,651827,187345.6127,540409984.019528,0
1647820800000,2861.39,2960.57,2829.81,2890.03,450223.9073,1647907199999,1305282353.585495,690648,231550.1453,671432670.696185,0
1647907200000,2890.03,3052.85,2886.43,2969.64,564868.9839,1647993599999,1692559175.066055,920670,295987.2868,886799022.425233,0
1647993600000,2969.64,3045.2,2920.65,3036.0,453962.7298,1648079999999,1350911495.416662,813052,226895.0474,675451952.823776,0
1648080000000,3035.99,3129.11,2999.11,3110.76,577171.5239,1648166399999,1768485489.446136,853822,298092.17100000003,913674092.595102,0
1648166400000,3110.75,3193.28,3076.0,3102.14,489099.5572,1648252799999,1532535177.917052,745999,245720.4973,770253604.0291411,0
1648252800000,3102.13,3153.2,3084.9,3145.0,207134.84699999998,1648339199999,646551585.6822469,403089,103598.4935,323415530.754146,0
1648339200000,3145.01,3299.37,3126.02,3295.65,335467.4145,1648425599999,1072163952.322084,645675,181361.8562,579807710.285812,0
1648425600000,3295.65,3431.15,3275.01,3332.92,527237.1133,1648511999999,1766636914.051384,964079,270854.1957,907605017.5576301,0
1648512000000,3332.91,3481.87,3329.68,3400.51,465899.8226,1648598399999,1590016971.388558,884317,231156.957,789137059.001019,0
1648598400000,3400.51,3446.9,3331.84,3385.79,356082.5231,1648684799999,1206555998.567904,675015,181916.4148,616519459.519428,0
1648684800000,3385.8,3444.83,3261.35,3281.51,455091.2395,1648771199999,1526047563.602515,770564,216602.7505,726452427.3087182,0
1648771200000,3281.51,3481.29,3210.68,3455.21,532169.2392,1648857599999,1780259682.5329359,883079,268660.5014,899094037.9623929,0
1648857600000,3455.2,3532.2,3433.14,3443.77,499893.29,1648943999999,1740311567.806437,763785,245277.9443,854137231.6582191,0
1648944000000,3443.77,3580.34,3412.11,3521.91,381581.7683,1649030399999,1334671716.8922381,619758,194051.9378,678865118.4354451,0
1649030400000,3521.9,3547.0,3405.97,3519.5,449984.1586,1649116799999,1564866359.686716,810677,227537.1061,791274569.736388,0
1649116800000,3519.5,3555.0,3400.0,3406.99,397782.7437,1649203199999,1383264215.874245,674184,191093.8907,665052981.216132,0
1649203200000,3407.0,3407.5,3162.39,3168.51,736273.1047,1649289599999,2411228209.986985,1098773,348042.4629,1140287731.802044,0
1649289600000,3168.52,3268.98,3143.15,3227.19,458179.3272,1649375999999,1470465124.5820699,706382,233162.8713,748511375.248145,0
1649376000000,3227.2,3314.02,3173.52,3192.39,502422.5048,1649462399999,1634901495.645322,810752,250684.5444,816205996.8717152,0
1649462400000,3192.39,3268.4,3181.28,3258.57,212444.2566,1649548799999,683630508.1590352,386154,112210.7428,361094272.72425497,0
1649548800000,3258.57,3307.22,3193.0,3203.04,232303.2326,1649635199999,756032282.6141349,439811,110649.5741,360491570.066002,0
1649635200000,3203.04,3213.63,2950.0,2979.74,693394.2912,1649721599999,2127486125.62208,969832,330445.6021,1013511043.007334,0
1649721600000,2979.75,3085.0,2950.0,3027.66,579522.9505,1649807999999,1750871209.720005,742214,295005.6558,891311086.8901101,0
1649808000000,3027.65,3128.97,2996.86,3118.28,419101.494,1649894399999,1285303924.9788132,623328,215591.5489,661284289.125812,0
1649894400000,3118.28,3145.0,2976.3,3021.98,408382.5572,1649980799999,1249759777.271426,540399,195917.4896,599778999.052393,0
1649980800000,3021.98,3060.92,2993.13,3040.56,249626.2981,1650067199999,755644733.7342659,388136,127112.3808,384893733.16373104,0
1650067200000,3040.57,3086.1,3010.03,3059.3,176352.4165,1650153599999,536234354.297344,298000,91002.4595,276791716.298392,0
1650153600000,3059.3,3083.0,2981.7,2988.06,243772.074,1650239999999,742151590.621933,389959,117250.931,357193639.075146,0
1650240000000,2988.07,3069.6,2883.22,3055.56,510251.6536,1650326399999,1508168472.8672981,703622,251979.4119,745071559.3898879,0
1650326400000,3055.56,3131.0,3030.34,3101.77,359375.0038,1650412799999,1106468538.117098,521060,187636.8495,577702948.8416071,0
1650412800000,3101.74,3166.5,3036.45,3076.04,415000.0685,1650499199999,1285353922.303612,571292,206446.813,639549546.682222,0
1650499200000,3076.03,3180.0,2942.31,2983.58,562699.697,1650585599999,1736496193.473973,719659,281522.19399999996,869855348.7931169,0
1650585600000,2983.57,3034.32,2930.35,2962.39,452433.08200000005,1650671999999,1350044345.250315,604084,216294.7313,645524337.460469,0
1650672000000,2962.39,2978.03,2913.89,2933.03,187576.7324,1650758399999,554261385.85153,348435,89693.7455,265012367.481114,0
1650758400000,2933.04,2967.06,2912.09,2921.0,218957.0222,1650844799999,643702920.89106,354013,106460.8405,312977989.100133,0
1650844800000,2920.99,3025.65,2797.01,3006.62,619198.3616,1650931199999,1789151245.676505,804935,304457.3579,880321348.2094179,0
1650931200000,3006.63,3039.54,2767.0,2809.67,531184.3504,1651017599999,1544470478.04639,775652,259112.9956,754001908.13238,0
1651017600000,2809.68,2919.87,2794.46,2888.96,488951.2416,1651103999999,1401317315.552324,669916,246670.3519,706994610.709575,0
1651104000000,2888.95,2980.0,2853.83,2936.93,537392.9978,1651190399999,1567476627.908683,736818,273351.8061,797420928.348637,0
1651190400000,2936.92,2946.46,2776.63,2817.13,525978.147,1651276799999,1503869186.333024,678273,255390.6462,730762583.3620241,0
1651276800000,2817.13,2841.63,2709.26,2726.66,367757.2469,1651363199999,1028113961.632706,577285,171690.8377,480105516.792566,0
1651363200000,2726.67,2849.9,2716.13,2824.81,442544.8792,1651449599999,1230927404.406151,539462,228341.6993,635079254.459124,0
1651449600000,2824.81,2894.22,2778.78,2856.54,521706.8567,1651535999999,1476062750.216177,625431,269834.1299,763609796.9030608,0
1651536000000,2856.54,2861.47,2755.19,2781.7,371331.1796,1651622399999,1046307600.9389061,490176,184363.8992,519353347.817204,0
1651622400000,2781.7,2965.85,2771.74,2940.64,548738.0668,1651708799999,1572901182.250391,742950,288893.9402,828312420.078609,0
1651708800000,2940.65,2954.65,2683.0,2747.97,734845.3194,1651795199999,2055752498.2165675,935371,350520.4261,980883294.226925,0
1651795200000,2747.96,2758.18,2632.95,2692.85,711449.3234,1651881599999,1918267933.165302,813458,349985.0658,943463874.26934,0
1651881600000,2692.86,2704.36,2584.75,2635.34,371271.4532,1651967999999,987464053.430564,505005,178447.7479,475117134.01016104,0
1651968000000,2635.35,2642.0,2484.0,2519.71,757615.3415,1652054399999,1930282594.6590688,867730,369624.7096,942238867.8409152,0
1652054400000,2519.71,2530.78,2225.0,2228.55,1574924.9793,1652140799999,3725676633.1362967,1758980,785287.2222,1857342023.7189949,0
1652140800000,2229.0,2457.34,2200.0,2342.05,1550626.1387,1652227199999,3650912006.0627475,1851225,770089.0695,1814101732.7498538,0
1652227200000,2342.04,2451.37,2005.0,2084.99,2022864.8380599997,1652313599999,4605757119.998099,2825340,1003328.68581,2287433514.674048,0
1652313600000,2084.99,2195.0,1800.0,1960.22,2305192.90836,1652399999999,4485518775.573885,2958830,1149413.56735,2239195361.555377,0
1652400000000,1960.22,2147.54,1940.23,2009.69,1134042.3387,1652486399999,2355144482.314068,1380079,571173.2861,1185879372.00475,0
1652486400000,2009.69,2070.06,1951.21,2056.48,563788.3078,1652572799999,1136170835.745817,794510,281099.5159,566477120.581522,0
1652572800000,2056.47,2167.0,2000.68,2145.29,514398.2587,1652659199999,1067795595.5524321,677163,262025.1755,544140622.261383,0
1652659200000,2145.29,2145.29,1979.12,2023.66,822070.8531,1652745599999,1672324751.612644,1046115,408849.6576,831576415.58978,0
1652745600000,2023.66,2122.42,2008.0,2090.72,568249.0448,1652831999999,1175068276.038261,820184,285532.6493,590471647.4729129,0
1652832000000,2090.72,2110.72,1908.0,1915.11,631577.2341,1652918399999,1262292139.414203,803676,312760.9821,625432646.670215,0
1652918400000,1915.11,2040.39,1903.18,2019.55,741476.9794,1653004799999,1461787984.391026,946509,379142.028,747524577.4418659,0
1653004800000,2019.55,2064.0,1923.0,1959.08,576981.5371,1653091199999,1151839844.607967,840589,288229.0147,575366153.0103152,0
1653091200000,1959.08,1990.86,1937.36,1975.07,238869.7632,1653177599999,470714672.584742,417873,118346.0477,233248483.57794,0
1653177600000,1975.06,2056.41,1966.33,2043.19,355735.1927,1653263999999,715445185.6278392,540257,183171.2067,368425687.06190896,0
1653264000000,2043.19,2088.5,1957.12,1973.32,636085.0224,1653350399999,1296599784.113311,809254,302465.5284,616921358.817486,0
1653350400000,1973.33,1993.83,1913.02,1979.41,534096.9720000001,1653436799999,1047864199.932369,598082,266945.8146,523855302.585018,0
1653436800000,1979.4,2022.34,1934.61,1942.63,524786.3091,1653523199999,1034922798.4226849,600224,262403.8246,517508625.29000497,0
1653523200000,1942.64,1966.01,1735.0,1792.23,1168740.5751399999,1653609599999,2157585473.515414,1124028,568892.0724,1050063563.9471681,0
1653609600000,1792.24,1822.26,1703.0,1727.27,1296693.2853700002,1653695999999,2284866824.037575,1226454,636298.35366,1121310214.6769392,0
1653696000000,1727.26,1808.98,1722.26,1792.22,558271.1818,1653782399999,988074924.5510887,645423,274929.0893,486689625.025699,0
1653782400000,1792.21,1827.4,1759.96,1813.64,432430.61100000003,1653868799999,776046677.0579289,447003,220130.2683,394977604.090882,0
1653868800000,1813.64,2013.0,1803.18,1998.78,814922.8359,1653955199999,1557925971.047644,848129,429356.6023,820387228.0040232,0
1653955200000,1998.78,2016.45,1925.0,1941.9,751103.4226,1654041599999,1477853073.7677538,791367,372240.6566,732469031.320572,0
1654041600000,1941.9,1972.58,1763.75,1817.95,1037841.2706,1654127999999,1954005475.2304206,973159,502588.515,947207203.239108,0
1654128000000,1817.96,1853.05,1782.42,1834.08,788784.4017,1654214399999,1434781730.184754,793304,393723.5095,716261889.8513781,0
1654214400000,1834.09,1843.91,1737.0,1775.12,741282.5346,1654300799999,1319239612.462907,807046,359074.7991,639037260.339931,0
1654300800000,1775.13,1816.0,1748.43,1804.58,388279.4579,1654387199999,689062742.981284,402734,193658.9013,343739405.010212,0
1654387200000,1804.58,1830.17,1773.05,1806.23,371974.5061,1654473599999,670583716.9563911,403935,186891.6989,336909023.97925496,0
1654473600000,1806.22,1920.0,1804.35,1859.84,804250.3567,1654559999999,1509754495.64725,817039,405327.2979,760750310.594949,0
1654560000000,1859.84,1874.98,1725.13,1813.33,1397598.2288,1654646399999,2491786694.534087,1225296,693368.6997,1236307195.998481,0
1654646400000,1813.33,1838.77,1765.28,1791.88,941510.1373,1654732799999,1696874614.3843482,820627,480434.1803,865687999.8258659,0
1654732800000,1791.88,1833.0,1777.33,1788.81,535310.9618,1654819199999,963245550.8431592,528098,264221.1578,475519035.763693,0
1654819200000,1788.8,1804.32,1655.93,1662.91,955035.79239,1654905599999,1648304410.4463153,990969,456629.3193,788205272.287783,0
1654905600000,1662.91,1682.21,1496.74,1532.89,1220325.2542,1654991999999,1914818053.8337586,1030360,584721.5294100001,917977346.6833963,0
1654992000000,1532.89,1547.0,1423.0,1434.84,1563225.3701799999,1655078399999,2311178755.2694716,1192382,770513.07795,1139403038.6969225,0
1655078400000,1434.84,1455.0,1165.45,1209.82,3626351.66536,1655164799999,4611744120.8174715,3047112,1791798.24942,2278239124.0876274,0
1655164800000,1209.35,1268.45,1075.8,1208.9,2716493.80131,1655251199999,3217818700.124193,2225812,1348790.33831,1598488294.1562355,0
1655251200000,1208.9,1250.0,1014.4,1237.52,3114823.1362099997,1655337599999,3493040697.137657,2868796,1545969.7476700002,1735187764.941026,0
1655337600000,1237.53,1257.85,1051.55,1068.5,1447386.8304,1655423999999,1649596819.734239,1443117,712044.8573,812156334.522525,0
1655424000000,1068.5,1118.0,1051.11,1086.94,1220677.9491,1655510399999,1329091114.650089,1118997,612161.0345,666616721.780041,0
1655510400000,1086.93,1097.58,881.56,995.13,2308983.5187,1655596799999,2263399396.753721,1911260,1101942.26213,1080171003.6052585,0
1655596800000,995.12,1158.62,936.15,1128.53,2018599.4499,1655683199999,2092850317.951397,1796154,1026357.8719,1064868109.350839,0
1655683200000,1128.53,1170.0,1053.0,1128.24,1721772.9132,1655769599999,1910020862.813687,1585055,867678.5867,962585144.2208551,0
1655769600000,1128.24,1194.0,1109.23,1125.85,1306095.3757,1655855999999,1500605189.572539,1295971,655284.8532,752977829.693172,0
1655856000000,1125.86,1127.33,1043.65,1050.19,1306959.8593,1655942399999,1420433701.91995,1132300,646031.5713,702291074.911178,0
1655942400000,1050.19,1155.0,1045.3,1144.72,1278257.0899,1656028799999,1415452039.241517,1031001,641656.7356,710456786.5669249,0
1656028800000,1144.71,1245.43,1132.0,1225.02,1337137.483,1656115199999,1589113478.228719,1232149,673998.3259,800669596.490533,0
1656115200000,1225.02,1256.77,1180.0,1242.36,861986.6177,1656201599999,1048516642.2194589,824872,437886.335,532658837.55574495,0
1656201600000,1242.31,1280.0,1194.6,1197.79,884184.2729999999,1656287999999,1094067725.453475,812743,437940.2564,542178116.010993,0
1656288000000,1197.79,1238.93,1172.49,1192.51,868734.2061,1656374399999,1047407117.8776721,794157,420783.4443,507473498.5043591,0
1656374400000,1192.51,1237.99,1136.32,1144.05,1104065.2211,1656460799999,1314982778.267405,952584,533645.7487,636188942.6408241,0
1656460800000,1144.05,1156.8,1087.42,1100.21,1295517.7959999999,1656547199999,1449586742.872254,1145867,652377.6608,730169240.7972819,0
1656547200000,1100.21,1106.62,998.0,1071.01,1420670.3656,1656633599999,1481000138.963289,1180758,701019.9239,730542636.4747938,0
1656633600000,1071.02,1117.0,1033.44,1059.73,1562255.1439,1656719999999,1669000120.550048,1218279,783385.8656,837102080.570035,0
1656720000000,1059.73,1078.88,1028.29,1067.01,714812.0804,1656806399999,752813687.0277102,608900,360116.7187,379291428.477764,0
1656806400000,1067.01,1088.34,1040.78,1074.26,644746.3337,1656892799999,686056543.1952059,562962,329544.2186,350649880.77100897,0
1656892800000,1074.26,1160.9,1045.37,1151.0,1150108.9861,1656979199999,1266934953.3264241,842895,572056.1028,630242868.397467,0
1656979200000,1151.01,1174.9,1076.34,1132.5,1398961.4495,1657065599999,1578654373.5100179,1130646,711600.6988,802654486.565431,0
1657065600000,1132.51,1205.0,1111.44,1186.57,1211768.0757,1657151999999,1388074909.874991,1040498,610078.3513,699225684.142216,0
1657152000000,1186.57,1254.29,1163.18,1237.49,1001316.079,1657238399999,1208160386.338313,877397,503991.6385,608408627.1150299,0
1657238400000,1237.49,1276.46,1193.15,1214.04,1189518.3631,1657324799999,1466331923.650613,1233964,605091.0349,746050709.076843,0
1657324800000,1214.03,1235.4,1204.67,1217.02,576337.1809,1657411199999,702039918.5469049,716361,285933.8844,348309048.795046,0
1657411200000,1217.02,1219.95,1153.0,1168.36,1018038.6506,1657497599999,1200593502.215751,680105,491394.2049,579379645.601991,0
1657497600000,1168.37,1171.29,1091.71,1096.4,1201652.3048,1657583999999,1370709630.79611,1165044,597646.0363,681716660.9212941,0
1657584000000,1096.37,1098.26,1033.46,1038.58,1261349.6321,1657670399999,1347752238.274621,1142194,614931.8525,657086240.9191352,0
1657670400000,1038.58,1119.18,1006.32,1115.0,2035605.8299,1657756799999,2158672347.758078,1423956,1030606.4523,1093421247.313832,0
1657756800000,1115.01,1214.65,1072.11,1193.42,1605101.9262,1657843199999,1816929082.732882,1611421,819667.2647,928967444.421808,0
1657843200000,1193.42,1287.82,1181.05,1231.25,1466037.2584,1657929599999,1794058728.784521,1170632,730397.2075,894408671.9657769,0
1657929600000,1231.25,1422.91,1191.23,1355.85,1493809.9226,1658015999999,1936527899.3254914,1678529,777667.4101,1007657142.3545071,0
1658016000000,1355.84,1387.0,1319.04,1338.65,1246202.8795,1658102399999,1687064377.6984198,1163593,626408.8792,848289552.8642701,0
1658102400000,1338.65,1597.47,1336.07,1581.04,2029918.7652099999,1658188799999,2980357374.792685,1750043,1068091.40221,1567562752.768419,0
1658188800000,1581.03,1631.0,1493.11,1542.32,1846048.6816,1658275199999,2856463586.860909,1818358,918478.723,1421417593.986071,0
1658275200000,1542.33,1620.4,1484.23,1521.58,1351177.4247,1658361599999,2109332407.4268558,1506300,672453.9477,1050414631.7887981,0
1658361600000,1521.63,1605.98,1463.56,1575.45,1247327.4963,1658447999999,1897833300.9977634,1282430,635917.6296,968139590.4215312,0
1658448000000,1575.45,1650.05,1516.11,1535.27,1170723.0873,1658534399999,1865036182.2846699,1295899,590259.7573,941037922.80644,0
1658534400000,1535.27,1596.51,1488.0,1548.67,851284.7339,1658620799999,1310964570.189478,950665,423093.9908,651712229.252439,0
1658620800000,1548.66,1664.34,1545.67,1597.7,1009935.8997,1658707199999,1616289077.628875,1238522,511819.2461,819430645.34264,0
1658707200000,1597.7,1609.55,1435.58,1440.79,1418390.9809,1658793599999,2151224738.816661,1407648,690797.6936,1048000398.972793,0
1658793600000,1440.79,1454.11,1356.17,1449.12,1199643.7408,1658879999999,1684928509.3995779,1175787,589360.8966,827885085.8846512,0
1658880000000,1449.12,1644.44,1420.83,1635.74,1513426.0413,1658966399999,2305847817.810582,1547390,786958.5056,1199839217.8268712,0
1658966400000,1635.74,1784.79,1593.27,1724.52,1578145.07555,1659052799999,2644280824.310781,1719118,801669.85615,1343890731.514361,0
1659052800000,1724.52,1765.99,1655.02,1721.68,1205266.5703,1659139199999,2061258807.226787,1439533,607250.6825,1038603690.653215,0
1659139200000,1721.68,1744.85,1673.01,1697.0,735132.5286,1659225599999,1257726968.665854,1028313,359773.1758,615777525.208922,0
1659225600000,1697.0,1754.69,1666.0,1678.12,696326.8079,1659311999999,1186613538.121665,886708,355783.3479,606331297.189402,0
1659312000000,1678.12,1704.68,1606.12,1630.28,801566.5648,1659398399999,1328136208.9594538,1029570,392775.0848,650859068.175174,0
1659398400000,1630.28,1678.0,1559.28,1630.91,1081964.5104,1659484799999,1745550410.998945,1458878,533311.8644,859848287.8846339,0
1659484800000,1630.91,1685.03,1589.71,1618.16,777724.7413,1659571199999,1276328467.022254,1112406,389458.737,639185361.890034,0
1659571200000,1618.16,1662.79,1580.39,1607.96,735552.181,1659657599999,1190650505.148946,1051634,364491.9028,590046389.121593,0
1659657600000,1607.97,1742.07,1605.64,1736.81,1005846.4712,1659743999999,1688798692.307331,1404516,512103.1826,860464588.374454,0
1659744000000,1736.81,1749.93,1685.26,1690.6,523314.6444,1659830399999,899479880.987209,752873,273243.8484,469642311.618183,0
1659830400000,1690.6,1729.79,1668.0,1700.19,439904.76399999997,1659916799999,745750151.382087,692491,226220.1416,383519031.536582,0
1659916800000,1700.2,1818.0,1693.87,1777.05,781620.5443,1660003199999,1379905145.703021,987727,403146.578,711839570.8309339,0
1660003200000,1777.05,1790.83,1667.93,1702.76,818171.1019,1660089599999,1406671817.085673,1062267,398475.0539,684898876.000597,0
1660089600000,1702.76,1885.0,1656.78,1853.57,1317767.5127,1660175999999,2346974815.0670557,1590681,685632.8856,1223921617.9582589,0
1660176000000,1853.58,1942.0,1850.32,1880.19,1105261.9009,1660262399999,2093718964.800632,1324999,571243.8919,1082235762.980206,0
1660262400000,1880.19,1964.71,1853.06,1958.28,717628.1015,1660348799999,1363895150.8101132,1027178,365935.01700000005,695903467.373167,0
1660348800000,1958.28,2020.0,1946.5,1983.55,695876.0293,1660435199999,1382235354.292491,940869,359352.4712,713880075.112796,0
1660435200000,1983.55,2030.0,1906.0,1935.31,569583.4852,1660521599999,1122186881.2239509,856767,284978.8108,561687887.384304,0
1660521600000,1935.32,2012.47,1872.31,1899.06,949162.3305,1660607999999,1824203091.9956672,1295615,470951.5329,905389296.6633352,0
1660608000000,1899.05,1915.0,1853.0,1876.67,622729.1499,1660694399999,1173013843.338048,908578,305961.0557,576443560.6669849,0
1660694400000,1876.67,1959.43,1818.74,1834.25,951824.8975,1660780799999,1781033503.4234262,1179058,470464.1007,880482286.4310541,0
1660780800000,1834.24,1882.37,1821.25,1846.39,606254.024,1660867199999,1126844899.6077461,848806,296464.2738,551092134.364113,0
1660867200000,1846.39,1848.0,1602.37,1609.01,1419826.9515,1660953599999,2447147973.0058913,1681256,675272.2933,1163737621.678235,0
1660953600000,1609.0,1657.08,1523.67,1576.04,914615.9226,1661039999999,1468671141.090122,1130991,454267.1105,729678631.797784,0
1661040000000,1576.03,1646.52,1562.34,1618.13,780662.6062,1661126399999,1255041865.2244349,1000876,396587.4419,637725950.430346,0
1661126400000,1618.13,1629.72,1529.92,1624.66,941192.8954,1661212799999,1483442567.236265,1193059,468265.2769,738188886.4219768,0
1661212800000,1624.65,1676.07,1563.76,1665.41,940246.932,1661299199999,1528222432.851831,1195279,466987.5263,758906669.977075,0
1661299200000,1665.4,1694.13,1604.92,1656.56,744667.6078,1661385599999,1228169659.887394,993324,371514.7637,612965815.5827769,0
1661385600000,1656.56,1722.0,1653.68,1695.11,603090.713,1661471999999,1023691864.1904391,869479,309268.8451,524945702.128192,0
1661472000000,1695.11,1706.45,1486.85,1508.18,1149912.8292,1661558399999,1862598061.3182008,1488212,555637.4978,900512150.9970471,0
1661558400000,1508.18,1518.42,1447.52,1491.06,756136.6768,1661644799999,1125859038.154537,1015752,379636.6754,565279624.963262,0
1661644800000,1491.06,1511.0,1424.0,1426.76,544846.4486,1661731199999,805616000.7392259,756843,264538.0377,391369191.90599996,0
1661731200000,1426.76,1559.99,1422.08,1551.8,826252.0831,1661817599999,1230281044.880169,1099487,418910.982,623872432.454368,0
1661817600000,1551.79,1606.13,1473.61,1524.59,1003075.0172,1661903999999,1551625838.938324,1292499,498318.3738,770988003.189584,0
1661904000000,1524.59,1619.78,1524.59,1554.1,949227.6775,1661990399999,1497596316.300993,1471691,472367.89,745430154.402163,0
1661990400000,1554.11,1599.0,1512.77,1586.16,728710.4820000001,1662076799999,1133222116.032772,1195229,362696.0954,564116804.890939,0
1662076800000,1586.17,1650.0,1546.41,1575.35,919009.6598,1662163199999,1471855448.359926,1160858,465535.5694,745690939.306613,0
1662163200000,1575.35,1582.71,1534.28,1557.46,321397.2189,1662249599999,500057144.51821697,562893,160362.006,249541318.092156,0
1662249600000,1557.45,1583.66,1540.66,1579.28,296591.1166,1662335999999,463177013.875988,520856,151649.7912,236891872.14548197,0
1662336000000,1579.29,1631.99,1556.56,1617.8,503492.93700000003,1662422399999,797702531.3990461,718867,254761.8242,403686557.44029695,0
1662422400000,1617.8,1687.4,1555.0,1559.01,1010722.8578,1662508799999,1650513284.852848,1294086,496027.9747,810065371.436276,0
1662508800000,1559.01,1657.5,1490.66,1630.0,850991.4243,1662595199999,1326011621.853752,1132986,430249.0193,670977086.9706249,0
1662595200000,1630.0,1663.56,1595.06,1635.37,645124.0085,1662681599999,1050551822.4081801,1015658,319059.8308,519752582.70505595,0
1662681600000,1635.37,1746.13,1630.51,1718.23,837458.2126,1662767999999,1425281242.15555,1066278,438441.4935,746145541.1021608,0
1662768000000,1718.24,1789.0,1706.03,1774.12,411046.2466,1662854399999,713890164.182501,687951,212635.6214,369484697.57282996,0
1662854400000,1774.12,1789.0,1720.1,1766.11,409287.7263,1662940799999,720937620.963401,645729,206627.71,364024270.153206,0
1662940800000,1766.12,1783.0,1693.0,1716.37,630774.6032,1663027199999,1093457780.4845,979874,317746.0607,551004112.610201,0
1663027200000,1716.37,1760.51,1560.54,1574.4,1134549.7256,1663113599999,1871967439.6495528,1337439,577750.7321,953904597.5429752,0
1663113600000,1574.4,1647.01,1552.38,1638.39,764562.5393,1663199999999,1222499363.046366,1088561,401130.5188,641555247.0355821,0
1663200000000,1638.4,1655.2,1458.0,1472.75,1335499.8047,1663286399999,2095367507.332334,1748683,677767.2223,1065686121.99748,0
1663286400000,1472.76,1483.35,1405.52,1433.9,693597.2425,1663372799999,1006033555.197481,1111984,339284.6719,492281156.223532,0
1663372800000,1433.9,1476.13,1409.12,1468.83,421391.3743,1663459199999,608805593.714315,694945,214030.8621,309280515.75244904,0
